budget,runtime,vote_average,vote_count,popularity,hit
20000000,125.0,6.5,546,37.629309,0
20000000,135.0,6.6,195,13.032308,0
20000000,93.0,4.8,271,15.131867,0
20000000,114.0,6.8,203,10.218307,0
26500000,134.0,8.2,1983,60.732738,1
2000000,104.0,7.1,218,14.617944,1
20000000,84.0,3.3,12,5.65327,0
20000000,107.0,6.9,1552,44.566609,0
40000000,125.0,6.5,52,8.978408,0
10000000,122.0,5.4,156,11.267676,0
20000000,107.0,6.2,33,3.581906,0
20000000,107.0,4.5,139,10.617236,0
20000000,110.0,6.0,31,3.620537,0
27220000,105.0,6.1,465,28.060472,0
22000000,181.0,7.6,1046,45.707835,1
20000000,92.0,5.4,1584,28.497242,1
19000000,113.0,6.7,141,11.47316,1
19000000,95.0,6.1,713,25.28132,1
14000000,111.0,7.0,1476,45.99611,1
19000000,144.0,8.1,3757,78.699993,1
19000000,116.0,8.0,6079,76.603233,1
19000000,93.0,5.5,209,13.664614,1
19000000,101.0,5.9,583,27.494037,1
18000000,95.0,5.3,404,18.47518,1
19100000,109.0,6.5,208,10.559414,0
20000000,101.0,6.2,633,28.867568,1
15000000,125.0,8.3,3840,118.968562,1
25000000,132.0,6.5,108,7.436491,0
19000000,109.0,6.0,342,17.952817,0
19000000,100.0,6.4,465,21.959742,1
19000000,188.0,6.0,33,4.229942,0
19000000,97.0,6.2,208,11.766564,0
19000000,93.0,5.6,5,0.068228,0
19000000,90.0,6.0,588,30.205943,1
19000000,114.0,7.3,638,26.441669,1
15000000,93.0,6.0,381,15.262492,1
18500000,118.0,7.2,1301,44.511363,0
18500000,100.0,6.0,518,16.665841,1
18000000,96.0,6.2,2713,36.471231,1
23000000,101.0,6.6,2472,85.30318,1
18000000,104.0,6.9,993,20.716023,1
18000000,82.0,6.5,1579,29.487784,1
18000000,96.0,6.1,882,25.43954,1
18000000,105.0,6.4,434,15.314027,1
19000000,122.0,6.3,659,32.602868,1
17000000,88.0,5.5,308,9.832326,1
16000000,110.0,3.7,392,33.452469,1
18000000,106.0,5.6,74,6.501815,1
23000000,91.0,6.5,656,26.58873,1
16500000,94.0,6.5,1013,36.15716,1
18000000,94.0,5.5,322,16.027955,1
21000000,99.0,6.3,238,14.329891,1
18000000,107.0,7.3,2093,50.009408,1
18000000,160.0,7.8,1076,31.82675,1
17000000,97.0,6.9,2320,36.423717,1
19800000,137.0,6.8,246,11.693272,1
18000000,103.0,5.9,136,12.243887,1
18000000,119.0,7.4,4535,89.811154,1
18000000,98.0,7.0,1098,34.694216,1
15000000,111.0,6.9,367,17.50138,1
18000000,94.0,6.0,303,18.492655,1
1000000,89.0,6.4,311,14.518598,1
18000000,106.0,6.9,342,19.234672,1
18000000,121.0,6.7,72,4.504377,1
18000000,103.0,5.8,383,18.379124,1
18000000,129.0,7.7,938,35.524457,1
18000000,109.0,5.6,180,13.472365,1
18000000,94.0,7.0,2606,52.464877,1
18000000,115.0,6.8,90,6.961736,0
17000000,107.0,5.4,167,9.191187,1
18000000,92.0,4.9,76,4.492859,0
30000000,122.0,6.8,1573,53.670525,1
18000000,98.0,3.7,14,11.725805,0
21000000,109.0,6.2,92,7.047975,1
18000000,108.0,7.3,236,13.628601,0
18000000,90.0,4.9,246,16.520516,0
18000000,112.0,6.9,176,14.916264,0
18000000,94.0,5.7,164,9.633711,1
17000000,117.0,5.8,177,12.313143,0
18000000,108.0,6.5,67,3.258422,0
18000000,127.0,7.3,630,24.548633,0
18000000,111.0,6.7,299,17.683563,1
18000000,120.0,6.5,158,10.1449,1
18000000,114.0,6.9,836,31.887978,1
25000000,117.0,6.8,28,1.876811,0
18000000,112.0,6.2,694,32.717853,0
18000000,116.0,6.7,273,13.916583,1
2700000,93.0,5.9,108,10.47644,1
18000000,103.0,7.0,104,10.991281,0
18000000,93.0,6.7,83,7.871686,0
18000000,98.0,4.4,60,6.333869,0
18000000,338.0,6.7,50,1.138383,0
3500000,96.0,6.9,270,18.025206,1
18000000,105.0,6.7,77,9.244181,0
17900000,89.0,5.0,206,12.752463,0
14000000,119.0,6.0,376,22.748174,0
20000000,113.0,7.0,2100,33.436092,1
23000000,98.0,6.5,640,28.973074,1
15000000,80.0,5.9,479,23.980329,1
17500000,121.0,7.5,793,28.60542,1
24000000,89.0,5.9,966,42.669304,1
17500000,93.0,5.8,16,7.180403,0
18000000,93.0,4.6,218,21.638673,1
18500000,137.0,7.7,3220,67.66094,1
17000000,170.0,7.4,352,20.786616,1
17000000,100.0,5.6,687,27.654472,1
17000000,104.0,6.4,1219,70.668923,1
16000000,126.0,6.9,478,23.425431,1
17500000,110.0,5.8,172,14.304444,1
300000,91.0,7.4,1035,30.301307,1
17000000,123.0,6.7,110,7.210095,1
17000000,109.0,6.4,534,23.491962,1
20000000,90.0,5.8,730,36.133536,1
17000000,81.0,5.9,198,12.709227,1
17000000,86.0,6.0,849,24.054062,1
15000000,107.0,6.1,705,35.107857,1
20000000,105.0,6.0,32,5.422285,1
17000000,112.0,7.3,2247,32.746486,1
34000000,108.0,4.8,63,3.960098,0
17000000,133.0,6.2,293,18.790102,1
17000000,154.0,6.3,36,3.321095,0
17000000,91.0,6.4,1723,33.912116,1
17000000,95.0,5.6,101,5.787891,1
17000000,107.0,4.9,95,7.864011,0
17000000,90.0,4.1,318,17.062117,1
17000000,122.0,7.0,331,19.311572,0
40000000,110.0,7.1,1615,36.960953,1
17000000,102.0,5.6,19,1.15641,0
17000000,98.0,6.8,59,9.583578,0
17000000,120.0,6.1,271,25.112567,0
17000000,144.0,5.2,153,9.349386,0
17000000,91.0,5.0,27,2.215261,0
17000000,82.0,4.5,140,6.385234,0
16800000,122.0,5.8,73,4.358255,0
15000000,126.0,7.0,546,24.898687,1
16500000,136.0,7.2,352,20.898711,1
16500000,120.0,6.9,317,18.236284,1
16500000,108.0,6.0,236,10.74648,0
16500000,126.0,7.0,199,12.102725,1
16400000,129.0,8.1,2705,55.458584,1
16000000,107.0,6.5,1859,35.777067,1
16000000,96.0,7.3,950,18.430419,1
16000000,129.0,7.4,131,7.980632,1
16000000,93.0,5.9,542,14.759948,1
15000000,100.0,7.3,1049,29.943316,1
16000000,87.0,4.8,365,15.788784,1
16000000,94.0,7.6,1662,41.083914,1
18500000,120.0,6.4,30,1.884558,0
19000000,118.0,7.6,3041,90.809408,1
16000000,130.0,7.4,55,7.854989,1
16000000,91.0,5.3,224,11.807269,1
17700000,91.0,5.5,242,15.976335,1
15000000,110.0,5.3,215,10.484642,1
12000000,121.0,7.4,2199,38.623178,1
16000000,114.0,4.6,96,8.8321,1
15000000,96.0,6.7,1020,32.758254,1
16000000,94.0,5.4,103,9.119797,1
16000000,100.0,5.3,837,32.257414,1
16000000,96.0,5.4,43,3.021835,0
20000000,108.0,5.3,131,9.455596,0
26000000,125.0,7.6,988,44.301745,1
16000000,100.0,6.8,378,19.890428,1
16000000,97.0,4.6,10,0.830596,0
6500000,95.0,6.7,100,5.700333,0
16000000,116.0,6.8,624,29.253833,0
16000000,113.0,6.7,90,8.842869,0
16000000,97.0,4.3,48,2.848727,0
16000000,117.0,6.2,250,13.832464,0
20000000,101.0,6.5,956,38.802415,1
16000000,86.0,4.7,108,9.400404,0
11000000,106.0,6.8,615,18.923181,1
13000000,161.0,7.2,387,20.39955,0
16000000,93.0,7.7,1717,43.217089,1
16000000,122.0,6.4,258,20.59148,0
15500000,93.0,5.5,16,6.630856,0
15000000,105.0,6.8,961,29.843818,1
18000000,103.0,7.1,2414,2.186927,1
21000000,116.0,6.9,421,20.818567,1
15000000,110.0,6.7,1698,58.900647,1
17000000,120.0,7.2,927,45.742254,1
15000000,122.0,7.9,3313,80.878605,1
15000000,118.0,7.6,2752,54.053576,1
15000000,107.0,5.7,559,17.638286,1
15000000,102.0,6.4,52,3.803495,0
15000000,154.0,7.7,338,17.571533,1
16000000,120.0,6.5,48,4.628525,0
14000000,113.0,8.0,5723,145.364591,1
15000000,125.0,7.2,67,3.826685,1
15000000,92.0,5.9,355,21.095489,1
15000000,100.0,6.0,1401,47.455148,1
15000000,98.0,7.1,410,22.838834,1
15000000,92.0,6.0,680,27.165222,1
15000000,103.0,6.8,338,19.113278,1
15000000,92.0,7.1,1444,58.553213,1
15000000,113.0,6.1,33,2.005111,1
17000000,95.0,6.1,1206,43.675191,1
15000000,87.0,5.4,268,4.688212,1
15000000,88.0,5.6,197,9.125594,1
15000000,183.0,7.8,921,19.786392,1
15000000,97.0,6.7,270,13.581966,1
17000000,94.0,5.7,280,11.927667,1
35000000,112.0,5.8,1138,30.556135,1
15000000,98.0,5.9,584,31.565117,1
15000000,104.0,6.2,492,21.535126,1
15000000,104.0,6.6,382,19.284129,1
16000000,89.0,5.5,431,23.423082,1
7000000,109.0,7.2,1170,49.517264,1
15000000,106.0,5.8,156,11.375032,1
15000000,123.0,7.8,3311,61.182331,1
15000000,120.0,6.9,155,6.857923,1
15000000,216.0,7.8,851,41.286336,1
15000000,105.0,5.1,267,12.929525,1
15000000,115.0,7.0,951,42.952942,1
15000000,110.0,6.2,440,19.760383,1
15000000,88.0,6.2,230,10.194097,1
13000000,94.0,4.5,228,11.045593,1
16000000,98.0,7.6,1486,44.533612,1
15000000,126.0,6.9,151,10.84158,1
15000000,100.0,7.4,3725,49.294864,1
15000000,89.0,5.1,221,7.424798,1
15000000,111.0,5.6,72,5.164281,1
15000000,100.0,6.5,1197,34.759855,1
15000000,115.0,6.3,130,7.297757,1
14000000,106.0,6.1,61,3.334804,1
20000000,124.0,7.4,88,2.027393,1
15000000,99.0,4.7,295,13.237835,1
15000000,101.0,6.3,380,19.517239,1
15000000,124.0,7.3,1105,30.669913,1
11500000,134.0,7.5,202,15.355589,1
15000000,155.0,7.5,796,19.85579,1
15000000,95.0,6.1,52,3.043589,1
14000000,97.0,4.4,100,8.885017,1
20000000,92.0,5.0,163,7.679336,1
15000000,94.0,6.0,421,18.268009,1
15000000,117.0,5.9,80,7.809701,1
15000000,84.0,5.5,104,9.378688,1
15000000,140.0,6.8,1653,35.395129,1
15000000,108.0,6.0,639,45.317278,1
15000000,131.0,7.2,1840,47.006162,1
15000000,114.0,5.9,173,11.379652,1
15000000,97.0,5.8,742,24.612603,1
15000000,121.0,6.5,541,26.708193,1
15000000,85.0,6.7,10,0.335195,1
25000000,87.0,4.4,104,11.782725,0
15000000,107.0,7.0,978,16.629173,1
15000000,111.0,6.7,357,20.05902,1
15000000,92.0,5.9,97,8.113634,0
15000000,96.0,5.2,358,17.672021,1
15000000,93.0,4.8,32,3.033471,0
15000000,103.0,6.0,211,10.9071,0
15000000,117.0,7.8,2926,49.230089,1
15000000,116.0,6.6,243,11.429607,0
15000000,118.0,6.5,85,6.373316,0
16000000,100.0,6.7,95,9.717392,1
15000000,94.0,5.0,37,8.074807,0
20000000,94.0,4.7,146,7.034752,0
15000000,107.0,7.4,1388,25.329493,1
15000000,102.0,5.6,156,13.832376,0
15000000,89.0,5.0,100,7.446069,0
15000000,106.0,6.0,243,13.568302,0
15000000,92.0,6.8,350,21.857387,1
15000000,105.0,4.7,15,0.249245,0
15000000,121.0,7.0,177,12.163832,0
15000000,103.0,7.2,886,32.690038,1
25000000,92.0,6.1,182,8.583217,0
15000000,147.0,7.6,1477,31.60985,1
15000000,104.0,6.8,737,30.983397,0
15000000,111.0,6.5,195,11.428903,0
15000000,112.0,6.3,545,15.175289,0
92620000,153.0,8.0,657,32.351527,0
12000000,84.0,6.5,565,17.493735,0
8000000,116.0,6.7,85,6.932221,0
15000000,105.0,6.6,157,8.142166,0
8500000,98.0,6.0,152,9.029489,1
12000000,97.0,5.9,386,22.708647,0
15000000,93.0,5.0,22,2.609057,0
15000000,98.0,6.0,290,19.913961,0
15000000,99.0,6.1,7,1.833058,0
15000000,93.0,5.7,41,12.185204,0
20000000,85.0,5.8,72,6.459787,1
14600000,101.0,7.4,2301,52.744331,1
14800000,115.0,6.3,706,29.660993,1
14500000,120.0,6.7,1374,41.493042,1
10000000,111.0,7.2,196,10.072199,1
14000000,131.0,7.7,1113,37.380435,1
14200000,139.0,6.9,78,7.05145,0
15000000,120.0,7.6,2827,59.258969,1
14000000,119.0,6.6,291,16.742972,1
14000000,119.0,7.0,1746,45.473484,1
14000000,145.0,6.7,395,25.949277,1
14000000,98.0,6.8,491,22.409117,1
15000000,101.0,5.3,299,13.706357,1
13000000,114.0,6.1,88,6.92205,1
14000000,125.0,6.6,507,27.17347,1
14000000,99.0,5.6,290,12.159009,1
14000000,107.0,6.5,135,13.13724,1
13000000,105.0,6.2,527,23.3784,1
14000000,109.0,6.9,47,3.650857,1
14000000,95.0,5.8,48,5.102258,1
14000000,100.0,4.5,111,6.772615,1
14000000,118.0,4.5,133,11.543363,1
14000000,98.0,6.2,351,20.792603,1
14000000,103.0,5.7,39,6.733485,1
12000000,117.0,5.8,32,2.238646,1
11000000,90.0,5.0,55,4.536745,1
11000000,91.0,4.5,291,11.220643,1
14000000,86.0,5.3,73,4.66723,0
14000000,87.0,5.5,134,7.487843,0
14000000,112.0,7.4,283,13.65494,1
26000000,136.0,6.9,240,11.942862,0
14000000,90.0,5.5,68,5.833687,0
14000000,139.0,5.2,10,0.900442,0
14000000,149.0,6.1,86,4.898424,0
14000000,89.0,7.4,418,24.210698,0
14000000,134.0,7.5,1480,44.135568,1
13500000,107.0,6.9,144,9.982885,1
14000000,93.0,5.0,354,16.618874,0
13500000,124.0,6.8,128,7.261196,0
15000000,110.0,6.7,1206,32.306455,1
18339750,156.0,7.7,1037,32.445895,1
12806000,125.0,7.2,219,17.363739,1
13300000,108.0,6.0,1102,29.782161,0
13000000,121.0,7.1,642,18.362333,1
13400000,100.0,4.7,7,0.680753,1
13000000,105.0,4.8,154,6.735922,1
13000000,108.0,7.3,4430,91.285683,1
13000000,200.0,8.3,3338,105.792936,1
13000000,112.0,6.3,352,9.969624,1
7000000,99.0,5.8,281,17.113408,1
16000000,117.0,6.7,186,10.248439,1
13000000,83.0,5.2,509,25.316146,1
13000000,107.0,6.6,258,9.499325,1
13000000,102.0,7.1,763,43.791745,1
12500000,100.0,6.0,210,11.828068,1
16000000,97.0,7.3,1701,54.550275,1
17000000,86.0,6.2,1567,60.829621,1
13000000,113.0,7.3,2060,73.307513,1
12000000,97.0,3.3,75,4.580081,1
13000000,91.0,6.1,109,6.425528,1
13000000,84.0,5.8,308,16.681567,1
13200000,83.0,5.6,181,24.656068,1
18000000,126.0,6.7,1399,37.104353,1
15000000,108.0,7.6,4737,95.130041,1
13000000,112.0,7.3,1101,27.546914,1
13000000,89.0,5.7,290,17.371327,1
13000000,99.0,6.6,96,6.130096,1
19000000,141.0,7.2,541,24.47248,1
13000000,104.0,6.2,123,6.764437,0
13000000,84.0,5.5,10,1.750054,0
6000000,117.0,8.1,2757,66.11334,1
13000000,95.0,6.4,135,6.170139,0
13000000,94.0,5.7,67,4.742537,1
13000000,106.0,5.5,135,11.880899,1
13000000,93.0,5.7,737,35.522027,1
13000000,120.0,6.8,207,10.573191,0
13000000,107.0,5.4,304,17.632446,1
15000000,96.0,5.9,498,26.373864,0
13000000,91.0,4.8,4,1.647335,0
13000000,125.0,6.5,138,12.321302,0
13000000,102.0,7.7,2968,43.444135,1
3000000,87.0,4.5,10,1.279106,0
13000000,110.0,6.4,60,3.680896,0
13000000,91.0,4.6,243,10.475368,0
14350531,88.0,6.3,733,30.952377,0
10000000,127.0,5.8,45,4.267466,0
13000000,94.0,6.6,1257,34.532418,1
13000000,98.0,6.4,503,19.664699,0
12000000,100.0,7.1,109,6.537986,1
12500000,120.0,6.7,137,13.349012,1
12500000,120.0,7.5,749,35.268557,0
12500000,100.0,7.5,323,13.939054,0
12500000,101.0,5.4,177,8.780512,1
12000000,106.0,7.1,509,15.817096,0
12500000,94.0,7.7,1451,34.821223,1
12800000,140.0,7.6,377,22.022228,1
12500000,99.0,7.3,31,2.950618,0
15000000,90.0,5.8,84,7.497306,0
20000000,105.0,6.3,1150,26.396191,1
12500000,108.0,6.0,94,6.546037,0
12300000,69.0,7.0,640,28.670193,1
12500000,118.0,6.3,30,0.903529,0
8000000,122.0,7.5,2005,47.584643,1
7000000,124.0,7.5,2542,50.152327,1
11000000,95.0,6.4,2296,60.767168,1
12516654,78.0,7.6,142,11.103202,0
25000000,94.0,5.6,304,15.26213,1
12000000,122.0,6.9,281,6.035152,1
12000000,102.0,6.2,137,10.297189,1
12000000,113.0,7.3,675,22.434102,1
15000000,86.0,6.4,1648,41.249004,1
12000000,114.0,7.0,504,23.161754,1
12000000,113.0,7.0,375,19.195399,1
12000000,110.0,6.3,417,21.958055,1
12000000,104.0,6.7,1060,45.477802,1
12000000,154.0,7.3,1514,40.631671,1
12000000,107.0,6.2,497,26.219598,1
15000000,84.0,6.6,1935,64.504747,1
12000000,132.0,6.2,51,3.389249,1
5000000,116.0,6.6,249,14.779537,1
12000000,93.0,4.7,158,6.703319,1
12000000,88.0,6.5,1564,49.070321,1
12000000,172.0,7.3,323,21.933822,1
12000000,96.0,6.6,435,20.624896,1
12000000,89.0,5.5,339,8.083995,1
12000000,98.0,5.5,281,11.135734,1
12000000,97.0,4.7,30,4.623609,1
12000000,93.0,6.3,218,11.510281,1
12000000,123.0,7.3,383,18.422327,1
12000000,93.0,6.5,85,8.410688,1
12000000,125.0,7.6,3759,74.358971,1
12000000,121.0,6.9,439,18.422008,1
12000000,102.0,5.4,25,8.61659,1
12000000,99.0,6.5,330,6.044161,1
12000000,98.0,7.4,579,29.019504,1
12000000,104.0,5.8,364,16.931846,1
12000000,109.0,6.1,1937,64.610671,1
12000000,115.0,7.4,636,29.223881,1
12000000,86.0,5.4,33,1.081822,1
12000000,94.0,5.6,364,16.183746,1
12000000,88.0,6.6,1151,47.992817,1
12000000,100.0,5.3,11,0.700792,1
14000000,149.0,7.9,613,26.967494,1
12000000,100.0,6.1,294,16.40512,1
12000000,106.0,6.4,933,32.940597,1
8000000,95.0,5.7,168,8.708229,0
12000000,86.0,5.9,43,4.330428,0
12000000,116.0,5.8,78,4.770195,0
12000000,90.0,3.0,23,1.623338,0
12000000,108.0,5.7,16,2.993939,0
12000000,119.0,4.6,89,10.536092,0
12000000,110.0,6.6,154,8.290636,0
11000000,119.0,6.7,537,27.65527,1
12400000,142.0,7.3,720,32.523573,0
12000000,99.0,6.5,882,27.322212,1
12000000,129.0,6.9,206,12.664787,1
12000000,111.0,6.5,84,5.841285,0
12000000,114.0,6.8,107,5.327714,1
12000000,132.0,7.6,55,4.793348,0
19000000,89.0,3.0,3,0.738652,0
12000000,131.0,6.3,59,5.158067,0
20000000,113.0,5.8,62,5.727602,0
12000000,99.0,6.0,229,11.150261,1
10000000,103.0,7.7,2912,53.595686,1
11500000,103.0,6.4,407,20.747994,1
11000000,106.0,6.9,1596,45.072136,1
11000000,121.0,8.1,6624,126.393695,1
11500000,102.0,5.7,1406,56.805781,1
11000000,197.0,7.4,247,12.854853,1
25000000,116.0,7.2,1486,31.019381,1
11000000,95.0,6.4,298,11.227087,1
11000000,120.0,7.3,384,19.231507,1
11000000,106.0,7.3,1368,31.162838,1
11000000,107.0,6.6,217,7.559192,1
13000000,81.0,6.7,1062,38.018085,1
11000000,101.0,7.5,1018,33.283554,1
11000000,122.0,7.3,337,15.864928,1
10500000,97.0,6.6,827,23.449703,1
11000000,90.0,6.0,722,31.900899,1
11000000,92.0,6.5,204,14.282314,1
11000000,114.0,7.4,158,7.645979,1
11000000,86.0,4.1,54,3.495758,1
12000000,91.0,5.9,65,7.558959,1
11,145.0,6.4,29,3.375208,0
12000000,100.0,5.5,57,4.234269,0
11000000,111.0,7.2,1213,39.337949,1
11000000,184.0,7.7,505,29.543331,1
24000000,89.0,5.8,53,4.12064,0
24000000,84.0,5.7,34,2.259537,0
11000000,98.0,6.3,139,7.722021,1
11000000,95.0,4.9,74,7.063053,1
11000000,100.0,7.0,334,16.003958,1
11000000,120.0,7.3,440,21.204929,1
14000000,86.0,5.4,60,9.371811,0
11000000,118.0,7.5,919,33.282794,1
10000000,125.0,8.2,12,3.208172,0
11000000,113.0,6.6,9,1.187671,0
11000000,105.0,7.2,834,36.319205,1
11000000,98.0,5.1,153,9.705589,0
11000000,124.0,5.9,16,1.396985,0
10800000,92.0,5.9,820,32.943848,1
7400000,193.0,6.1,42,3.246903,1
14000000,97.0,6.3,46,4.519523,1
10500000,149.0,7.9,2998,86.201184,1
10500000,115.0,7.3,3269,56.105798,1
10000000,97.0,5.8,160,12.792446,1
10500000,99.0,8.5,2,0.037073,0
12000000,145.0,6.4,35,5.759545,0
10000000,126.0,7.9,2811,43.734886,1
10000000,108.0,6.1,1071,33.124871,1
10000000,106.0,6.5,249,10.892398,1
28000000,98.0,5.8,568,14.754281,1
10000000,105.0,6.1,1306,53.727146,1
10000000,95.0,5.7,418,8.9876,1
10000000,93.0,5.9,903,29.244768,1
10000000,101.0,5.6,261,14.447723,1
6000000,110.0,6.0,77,5.882208,1
13800000,119.0,6.7,291,17.3393,1
10000000,178.0,7.2,234,19.524972,1
10000000,101.0,6.4,198,8.932837,1
10000000,92.0,5.8,865,35.695442,1
12000000,92.0,6.5,755,26.598884,1
10000000,90.0,6.1,720,23.316208,1
10000000,90.0,6.7,454,25.929893,1
10000000,153.0,7.0,103,8.305998,1
10000000,124.0,6.9,459,21.258991,1
10000000,83.0,6.6,67,5.699058,1
12305523,107.0,5.9,748,36.582038,1
10000000,90.0,6.4,742,34.224204,1
10000000,97.0,5.8,1102,38.179483,1
10000000,80.0,5.8,816,30.934688,1
20000000,85.0,6.0,100,7.499639,1
10000000,97.0,6.2,983,45.946524,1
10000000,108.0,6.4,69,4.928777,1
10000000,108.0,5.4,197,10.125029,1
9000000,89.0,6.4,379,20.452449,1
10000000,130.0,6.8,823,14.543435,1
10000000,101.0,6.2,161,12.902975,1
15000000,114.0,6.3,252,6.216203,1
10000000,100.0,6.0,31,3.290639,1
8500000,84.0,5.0,70,4.844451,1
12000000,103.0,5.3,153,9.559737,1
10000000,100.0,6.1,122,11.350382,1
10000000,91.0,6.9,291,13.455373,1
65000000,102.0,6.2,679,31.974359,1
10000000,103.0,6.9,311,16.78512,1
10000000,97.0,5.4,581,26.090495,1
14000000,116.0,5.8,36,2.698185,1
10000000,98.0,5.8,441,22.888173,1
9000000,93.0,7.5,676,18.289303,1
10000000,100.0,4.7,507,26.268209,1
10000000,122.0,6.3,272,17.592299,1
10000000,129.0,6.3,47,3.079862,1
11000000,96.0,6.6,864,32.579697,1
12600000,84.0,6.0,635,33.555764,1
10000000,99.0,6.6,50,2.959547,1
25000000,110.0,6.0,57,4.068107,0
10000000,130.0,7.0,1068,17.663353,1
10000000,84.0,5.6,72,4.207456,1
6400000,99.0,6.6,406,21.006078,1
10000000,96.0,6.2,136,5.647538,1
5000000,108.0,6.7,1049,27.247013,1
10000000,89.0,7.4,1050,18.366362,1
10000000,98.0,6.4,86,6.736274,1
10000000,105.0,6.8,1196,28.570174,1
30000000,100.0,6.2,179,5.671691,0
10000000,114.0,6.4,137,9.525626,0
10000000,90.0,5.1,179,14.038512,0
6000000,90.0,4.4,797,35.350303,1
10000000,101.0,6.3,700,30.863082,0
20000000,119.0,8.2,3016,73.567232,1
18000000,131.0,7.3,99,6.18869,0
9500000,88.0,6.4,334,14.105392,0
10000000,100.0,6.2,238,14.905357,1
10000000,79.0,3.8,6,0.518056,0
9000000,121.0,6.5,115,12.172131,1
10000000,126.0,6.9,336,17.078656,0
10000000,107.0,6.6,183,16.318608,1
10000000,83.0,6.1,217,10.409155,0
11500000,100.0,5.7,36,4.850402,0
10000000,89.0,6.6,105,8.902102,0
6500000,112.0,7.2,1149,28.223163,1
10000000,140.0,6.4,25,3.007816,0
10000000,95.0,4.8,448,19.865989,1
14000000,118.0,6.0,2,0.310513,0
10000000,97.0,5.8,383,19.263477,0
10000000,98.0,7.0,54,4.123533,0
10000000,101.0,5.4,24,3.988432,0
20000000,105.0,6.4,365,19.494703,0
10000000,102.0,6.5,425,16.436178,0
10000000,96.0,6.1,210,14.979375,0
10000000,111.0,6.0,190,10.733761,1
10000000,89.0,4.8,50,4.570043,0
5000000,106.0,5.6,86,6.265659,0
7700000,123.0,5.9,131,7.554799,0
10000000,99.0,6.5,177,9.805551,0
10000000,86.0,3.0,9,0.666218,0
10000000,111.0,5.1,83,5.145655,0
10000000,85.0,7.0,5,1.728816,0
10,85.0,6.9,26,1.617943,1
10,99.0,4.9,119,10.013629,1
9500000,107.0,6.4,737,19.978021,1
9600000,144.0,6.0,24,3.588529,0
11000000,98.0,6.4,135,9.337388,1
9500000,117.0,6.5,531,28.675891,1
8900000,127.0,7.5,400,17.151293,1
10500000,98.0,4.5,123,11.225044,1
9400000,163.0,7.0,140,14.562991,1
12899867,121.0,7.3,406,19.747809,1
7400000,136.0,7.0,885,36.173598,1
11000000,117.0,7.9,4470,94.184658,1
85000,83.0,7.2,590,29.262427,1
10000000,106.0,6.3,254,17.611971,0
9000000,181.0,7.4,134,7.623979,1
5500000,130.0,6.5,562,31.036,1
7000000,110.0,7.0,118,7.720692,1
9000000,118.0,6.9,66,6.717994,1
9000000,120.0,6.8,38,3.951041,1
9000000,87.0,6.3,581,27.600843,1
9000000,123.0,7.3,235,14.098952,1
9000000,104.0,6.6,1954,82.975841,1
9000000,88.0,6.6,693,18.514292,1
26000000,118.0,6.5,201,11.233081,1
40600000,116.0,7.1,738,34.022209,1
9000000,84.0,4.8,119,4.134327,1
8500000,119.0,6.4,100,8.775844,1
9000000,97.0,6.5,95,2.062087,0
9000000,79.0,6.0,41,8.738737,0
9000000,97.0,6.0,17,2.365328,0
9000000,84.0,6.8,79,9.933926,1
6000000,98.0,5.8,214,5.119593,1
9000000,130.0,4.8,14,0.717811,0
5000000,86.0,6.1,7,1.458884,0
9000000,97.0,4.5,12,2.009597,0
5000000,97.0,6.3,503,16.072466,1
86000000,84.0,6.3,395,18.172736,0
8500000,97.0,6.8,538,24.750909,1
7000000,112.0,6.8,274,17.697042,1
9250000,125.0,6.8,28,7.000949,1
8500000,96.0,5.6,85,11.436405,1
9000000,98.0,5.7,146,14.171759,0
12000000,122.0,6.8,50,3.604863,1
8500000,100.0,6.8,1322,40.28709,1
22000000,104.0,3.4,38,3.809131,0
8500000,119.0,6.8,107,9.230073,0
12000000,145.0,7.7,232,14.719886,1
9000000,106.0,6.6,671,28.540614,0
8000000,126.0,7.0,17,0.034259,0
6500000,124.0,7.1,154,6.787967,1
7700000,159.0,7.2,79,3.353176,1
8250000,171.0,7.0,63,7.973109,1
8000000,154.0,8.3,8428,121.463076,1
8500000,117.0,7.6,3395,89.095538,1
8500000,104.0,5.1,107,2.62082,0
8200000,174.0,7.4,941,37.960289,1
8000000,111.0,6.1,321,21.735068,1
8000000,102.0,7.5,1686,14.793177,1
8000000,89.0,7.8,1522,51.109279,1
5000000,113.0,7.1,1777,45.490374,1
8000000,111.0,7.2,561,26.356697,1
8000000,109.0,7.0,31,3.501158,1
8000000,100.0,7.0,1261,33.372828,1
8000000,94.0,6.1,1004,37.821106,1
6500000,142.0,6.5,456,25.289665,1
14000000,112.0,6.4,291,14.730796,1
8000000,91.0,5.8,62,4.482714,1
8000000,112.0,6.7,81,4.932893,1
8000000,82.0,6.4,177,7.894489,1
8000000,97.0,5.2,99,13.987772,1
7000000,102.0,7.3,2066,45.310443,1
8000000,93.0,6.1,181,9.799177,1
8000000,116.0,6.5,42,5.069095,1
8000000,118.0,5.9,261,13.517017,1
8000000,92.0,6.7,2210,45.395839,1
8000000,92.0,6.6,148,5.93923,1
8000000,104.0,5.7,134,11.837067,1
8000000,90.0,7.0,459,21.024346,0
8000000,129.0,7.0,97,7.235794,1
8000000,79.0,5.7,95,8.403859,0
8000000,101.0,6.9,672,13.143045,0
8000000,106.0,6.7,21,8.717235,0
